R&D Spend,Administration,Marketing Spend,State,Profit,PCA1,PCA2,Cluster,Profit_Level
101211.1556325724,126901.9122600031,242904.00028213768,Florida,149575.96369982386,0.643285896743428,0.11535884408197164,0,High
87068.04202267074,113322.8285088136,255336.19038973388,Florida,139453.11024114248,0.3958086519038088,-0.37830258656005505,0,High
89071.00780188828,131829.89414406242,252885.09290901345,Florida,139189.6573201517,0.5440026504386121,0.24405910314323725,0,High
87855.13499844076,132874.56429080726,257961.8381604325,Florida,141164.3637151328,0.560558598045249,0.2645741644252899,0,High
102530.47290007344,120508.29469553332,230782.7146518871,Florida,138646.69300828583,0.5515450540325969,-0.06424144020115853,0,High
93649.90604993553,128869.58477453503,246826.0247136881,Florida,143080.99944769466,0.5609534092233033,0.16494664273850662,0,High
87990.1345609351,136511.52011988085,248813.3093689972,Florida,146331.4106911646,0.5375791358970416,0.40938065290268716,0,High
95472.32602517976,130228.18195521024,256957.05976001325,Florida,143487.29282148075,0.6551559601828125,0.18485443935744938,0,High
96880.27163618966,135781.89690648377,252294.47793192387,Florida,144597.16209801496,0.6904353043319454,0.38248180660824754,0,High
93442.7031125889,136488.3007563645,241390.06291969857,Florida,149235.2380333024,0.5813109571344417,0.43199322375410454,0,High
93675.3810072206,118212.13136131404,251439.81740466403,Florida,138692.80636473175,0.5117671058122035,-0.20097503814252424,0,High
97809.15199928726,123165.86008478548,244265.82681449995,Florida,133559.6661228147,0.5714116237956265,-0.014719768065676602,0,High
91741.08937479764,111890.0060335762,230053.46235878128,Florida,144815.5334164183,0.3183855447108608,-0.35630340997425414,0,High
97551.7614110789,130028.95304930456,237760.0962604812,Florida,141382.9627417879,0.5797233276984215,0.2300019166739611,0,High
93846.9425905592,119946.30258784772,268619.9570075143,Florida,145312.2765162733,0.6219588463853964,-0.18824691268170757,0,High
91992.49,135495.17,252665.03,California,134307.45,0.6142134222217818,0.36845056037593643,0,High
90976.13777243084,135677.31506625784,255297.5824210776,California,126080.84388737543,0.6142424763960048,0.3668702637008713,0,Medium
90855.5668555124,130874.89141901082,240011.31250756505,California,133174.83409404705,0.49370794602513696,0.24734526974824197,0,High
100261.17299221698,139836.725621533,245449.182170558,California,136614.5139983356,0.7338168430992769,0.5374848086705404,0,High
98428.99955032916,141759.3399026996,253418.3554602396,California,131700.79713225443,0.7629921999896646,0.5791318133406458,0,High
95204.05505976826,138160.9384595118,263974.2310897052,California,136866.69914987433,0.7458425080304368,0.4296826459842227,0,High
96820.03838342434,131869.08070098076,269308.00055576593,California,135103.62297081735,0.7562556602790036,0.20798012192985096,0,High
101537.91075361856,130826.08897130126,274595.8973202831,California,135104.87677963113,0.8518300663532518,0.16292400195405257,0,High
88996.2117908339,132216.9603327109,248618.00188823315,California,136016.50939914235,0.521900104692403,0.26802765134121653,0,High
94397.33692023756,131608.49102186708,252357.35231078704,California,142939.13607227235,0.6226104530591489,0.2419480135825981,0,High
99938.53989000292,138451.15748987536,253145.13749757365,California,134791.0830423494,0.7616930451237586,0.4710983948986406,0,High
94814.44229856116,128565.99737518532,249413.5274725317,California,127584.3518378067,0.5913306699538867,0.14893633744005721,0,High
93828.76645570176,139879.76619366664,246560.8139003768,California,140649.39445533714,0.6399333111514817,0.5313438207021624,0,High
86354.42822519569,125574.38383311204,255500.5862735005,California,138526.44308769502,0.4720037002989951,0.027540960916998317,0,High
99737.92506585806,132386.33993961243,266292.2762569672,California,134152.29076973873,0.7887006947259526,0.23516354864222166,0,High
91198.46924182336,141481.75267259733,260905.98898220065,California,127955.81367586338,0.6897576462205806,0.5450749076758911,0,High
98784.0211678378,144844.95563228696,244762.1390628107,California,135902.23089830906,0.7422868609320881,0.7045026036141313,0,High
94264.84334856566,137261.17181074253,245712.88658972463,California,131601.32934275488,0.6235635905975397,0.4469338136185974,0,High
91874.950868993,143440.12589142405,259532.46746843035,California,132814.16202372187,0.7065071523064289,0.6141850133889755,0,High
95542.01429611654,116196.98166827414,267177.6760073744,California,127297.75435927347,0.6139588342168631,-0.30773262463342016,0,Medium
119943.34,156547.52000000002,256513.02,Florida,132602.75,1.2201106588654147,1.077631112886529,0,High
117769.7211467682,147783.4427388808,239907.8872362387,Florida,137220.6147284017,1.0322882750311029,0.8285318835327848,0,High
117138.45778963195,159259.73616776586,255911.2330305776,Florida,134500.45776656183,1.192144567205187,1.1672288324510385,0,High
120404.05370994416,146505.05745619978,269290.790529109,Florida,130638.5455772662,1.227330829445164,0.7110717777786789,0,High
110608.2584045604,153196.5016638193,275761.24130950874,Florida,135985.0022334212,1.157590102385549,0.9092135601721582,0,High
117852.4149250496,153813.74862740285,252387.84108371875,Florida,140864.22481031367,1.1453285756662752,0.9961457689540695,0,High
122233.87069025314,159913.61766822386,269727.07601248694,Florida,133552.6729747131,1.3528749719603712,1.1564623807780992,0,High
118389.82099147487,155010.61590366863,255594.6872355948,Florida,132454.67687232935,1.1799403625063558,1.0278796563681616,0,High
124307.05588732476,156954.1199798668,265909.60593898006,Florida,132281.6527852102,1.343171857823849,1.0696933036958953,0,High
120414.92836840235,140906.8519187098,268265.51895737555,Florida,133981.10974242148,1.182327223709319,0.5278853706798459,0,High
125928.57329651668,133877.4401628558,283297.78512074566,Florida,132047.4509430544,1.3021347713842901,0.259127451658142,0,High
126589.29741850527,148407.78530375988,264372.2442482396,Florida,128412.17598291124,1.3099692226024489,0.7916056482811175,0,High
116202.4933732908,171529.36308250442,254067.3940759672,Florida,133467.71590772097,1.2538602556082232,1.57876872912822,0,High
125161.28148225148,160427.40851355146,258442.2403811736,Florida,134054.59497709334,1.339582599030971,1.205185403692378,0,High
134357.02463507667,156096.51601095046,259092.24618959887,Florida,136782.33986630596,1.4561029875772333,1.0663460243908822,0,High
126573.36364277983,165838.852525016,264705.1509108988,Florida,128055.78215925283,1.4345171206071625,1.3694898696194282,0,High
129739.30168227556,147574.64358297497,260394.51685737848,Florida,129602.17844086536,1.3311750862955172,0.7766380374901037,0,High
119558.69162437794,159120.86700011164,260634.635491697,Florida,134281.18556881018,1.2551198516851971,1.1520057705381095,0,High
129621.03597032664,160097.5035068473,253381.55220642785,Florida,136437.96829264247,1.378765302946474,1.21071080662096,0,High
127076.79316365272,146938.57205038427,264175.06480326987,Florida,135392.073015664,1.3061179868991921,0.7436924229606995,0,High
114523.71,122616.94,261776.33,New York,129917.14,0.9254201030512758,-0.06667799717655616,0,High
112819.80618173082,131051.1879892711,259812.27995653148,New York,130406.57601059096,0.9474355472663917,0.21727340379980398,0,High
113532.66862932716,122712.4527571277,247427.3865541072,New York,124304.5212363662,0.8310514645996794,-0.026660258193941962,0,Medium
123654.14177271543,117424.34955854664,248800.1774584625,New York,121524.2714540899,0.9592711887069227,-0.19850365360672675,0,Medium
110864.89650532573,114505.27890935702,283268.36512124306,New York,133852.91644511558,0.9303206026491134,-0.39492613284492234,0,High
110583.23347162332,136426.27929988774,274626.4783052661,New York,128651.10507016948,1.0326172824130284,0.35534102785440197,0,High
100211.6492368738,136662.35839834023,243588.4709690789,New York,123504.1750190733,0.7003340634098499,0.43692095795268443,0,Medium
120379.13798050236,137574.68872114792,279894.822907422,New York,132114.98380291357,1.2227630013365258,0.3867763788088969,0,High
117929.38368730582,127849.10021830158,271709.80704832275,New York,131013.08756783884,1.0705496112727382,0.08350867227614435,0,High
115120.38485053324,122233.1911095966,251907.8258488261,New York,128823.20490232564,0.8772901261882184,-0.053152494985069555,0,High
104829.5252384282,122014.03479408428,248836.8424049698,New York,125615.88496518324,0.6981639156626701,-0.05984474403052851,0,Medium
115553.81727986988,131151.09304122897,273796.00754486705,New York,123796.0915962701,1.0683492108228778,0.18596294974811414,0,Medium
108856.91571397892,128384.664215564,248916.73279241376,New York,129041.62910809586,0.8063738367674408,0.1543890347180664,0,High
117673.41035367896,116680.16830393265,263155.57066353905,New York,124717.75669039426,0.9403331572064835,-0.26512680207970424,0,Medium
111080.1673170374,124577.47411159198,240925.92733615407,New York,131633.89654594194,0.7698868723502162,0.0505080189736307,0,High
114411.26032053411,126004.1713795685,264707.1010125288,New York,135233.89669661716,0.9638120499163544,0.03803495588972088,0,High
115240.76873130717,119984.32032640888,263377.05957559776,New York,132034.65178300135,0.9269156282864077,-0.15776051732752622,0,High
114803.49182622804,122865.80144824224,252588.08961377208,New York,127333.47426065216,0.880581207849971,-0.034158250560834505,0,Medium
106492.13203039704,133343.3273272374,245495.6323608672,New York,127216.53215233664,0.7854828101698333,0.3262755499504205,0,Medium
110409.976732803,128103.5844316167,257915.7877841016,New York,134780.2324461833,0.878530527175802,0.12262259817129019,0,High
78013.21,121597.65,264346.16,California,126993.03,0.36288058990086997,-0.13369907195949246,0,Medium
75386.1517248916,123293.90172450664,253305.12071017336,California,135165.599626134,0.27262522535672856,-0.050376693896072855,0,High
73380.79175702913,123481.32351424688,272722.98423855886,California,128569.51803589892,0.35035537068813577,-0.09644084012573789,0,High
77290.46574787826,120808.35539955298,264925.22971908125,California,126432.983111914,0.34924931162547895,-0.16194572611243752,0,Medium
81772.9751976568,135037.3701132227,256977.61937008167,California,121774.36707360674,0.4754672140396699,0.3345566745533435,0,Medium
77668.85170113717,137281.97965709108,253723.74570337712,California,133237.72228941787,0.4092245077090872,0.41463007603066715,0,High
84557.35129628582,118231.8985370338,271866.5846043801,California,133196.88063638585,0.48294500879042657,-0.26039980589789424,0,High
76534.36139627588,120359.90533126994,256657.90420261925,California,123127.01904169256,0.28843851116061764,-0.1557402766814343,0,Medium
75480.59872642407,114156.23699106682,264796.6516976904,California,124059.5929910692,0.2733795975918024,-0.38379191166258336,0,Medium
78925.12947157866,112137.98728882035,268719.50594029,California,130168.60105282412,0.33463883781450104,-0.45857861492859375,0,High
70236.32413157941,123871.86999302628,280572.63919556915,California,122384.55065472353,0.34758823239634434,-0.10630118884568655,0,Medium
84537.34704272855,124145.23634221197,255027.80115878952,California,126780.56147543828,0.4309526793983132,-0.01998997414711195,0,Medium
80191.05373376045,122059.75384915396,271467.0638890093,California,123485.45612321592,0.43961014226369227,-0.13541996478001792,0,Medium
78673.82907656499,113002.4319702711,262876.0508895273,California,123549.33089310698,0.3044071157534847,-0.4147606461251176,0,Medium
75144.15740637283,129112.95126433136,278770.34198741155,California,129313.71886987526,0.4511278720453082,0.07599321590717482,0,High
73752.46874519589,119673.92380384843,280380.0459347164,California,127532.9418079614,0.3717654340473275,-0.24263501427494247,0,High
87060.12712308977,123988.97624867164,266884.5323237766,California,125815.36090764114,0.5349674633833771,-0.054390653731539736,0,Medium
78534.10773241852,120670.65131001206,273705.4504772655,California,130637.86578053291,0.41637635596386374,-0.18860289647205988,0,High
74947.33195798034,113503.91006224074,240076.4680324388,California,128928.37073455034,0.12335763701220202,-0.34112215490535736,0,High
73709.35146227852,108508.32815949355,269482.12309829594,California,136490.83687521983,0.2318949134504491,-0.5848699319341422,0,High
94657.26,145077.68,282574.41,New York,125370.47,0.8892581304119134,0.6102507572250735,0,Medium
94628.52720739656,151159.99481294237,283730.5541356128,New York,124998.53473103869,0.9381236337156882,0.8091555926359051,0,Medium
99007.12308050292,142972.06212830264,286352.3212693701,New York,126580.4121548229,0.9632213919555446,0.533598461301989,0,Medium
91495.2794112996,152273.84012662538,280102.45249890257,New York,122528.02622462471,0.8769762508653218,0.8533670406694759,0,Medium
97196.48758777014,138560.2974823737,282972.5736958349,New York,125336.17241314363,0.8851106436038768,0.39464993925406494,0,Medium
99796.65494538832,148521.08591631617,282220.8110949248,New York,128446.18235842702,0.9917651263046066,0.7292317591743414,0,High
101236.92187106473,149123.97125628087,282720.6792722099,New York,120436.50424961692,1.0212596058364973,0.7489842615072851,0,Medium
89616.2229532361,142863.61540067694,273962.78245435195,New York,124667.24959604608,0.7472345175725129,0.5556293117651719,0,Medium
94925.3763334983,148920.0097957442,281578.3524692116,New York,127200.25819226792,0.9150186664701724,0.7406302508810714,0,Medium
94962.40857230146,130747.87468179072,269302.8027649774,New York,124828.5402625409,0.719337402785827,0.16942034987224686,0,Medium
88931.94051031281,149429.4934156598,304201.96066532645,New York,129954.3723849609,0.9505817237106365,0.6939780780513313,0,High
93647.06413356063,155891.23447247766,284674.89095025434,New York,124102.65120111576,0.961421006728486,0.9630646991476439,0,Medium
91754.10922962564,142883.59998069875,277089.9682262517,New York,126011.4248568452,0.7980725383119852,0.5496549235521325,0,Medium
95417.2346536736,145099.77547685453,288747.7872761277,New York,129848.6264922114,0.9355087172271374,0.5953735585075421,0,High
99151.36963412724,134306.40238502872,246490.77210592743,New York,128884.55379207278,0.6832713525980684,0.35032956949085864,0,High
88188.01038278149,143447.25784745708,266042.21010139806,New York,118593.01596829362,0.6851411231154666,0.5947088643250967,0,Medium
97219.9289121995,150584.5034708368,274429.0556827892,New York,115625.26430131748,0.9229057407678158,0.8162753222707475,0,Medium
92071.9598619104,147919.78080592543,261679.28180057372,New York,126060.10757965624,0.7530844768276236,0.7574464480608071,0,Medium
94584.80058131354,149279.79334029232,284263.9276026105,New York,121710.64668617833,0.927137595502235,0.7452988732940665,0,Medium
100320.4689870823,143927.72486669282,282188.6317928829,New York,121860.3427200516,0.9673594104039946,0.5771811698019282,0,Medium
91749.26,114175.89,294919.67,Florida,124267.0,0.6943926402932937,-0.4502132536815721,0,Medium
89715.71907410224,109124.73313257816,292369.41025397915,Florida,130648.26633105546,0.6128948172743234,-0.6127246599987143,0,High
85455.71426714469,104964.39956638897,316613.52337491035,Florida,123486.63923834109,0.6515501773633977,-0.8174163047602572,0,Medium
88679.91356708895,120112.49215993096,285989.2732436966,Florida,131074.38247220012,0.6388523373558014,-0.2319435559851304,0,High
94859.21985151165,111390.50403669056,326731.3013172276,Florida,122008.88870989432,0.8996958770204915,-0.6237242577956206,0,Medium
95153.59506156392,115884.48983691538,314115.1255747434,Florida,130088.32935650968,0.8660159050712,-0.44126815290024096,0,High
91896.07784968568,109874.782205566,301702.41163023986,Florida,121740.47032441045,0.7039632006549889,-0.6106741173123387,0,Medium
100985.59950270022,114955.3421471408,289532.6444321572,Florida,124955.49002706744,0.8141100886595756,-0.40353895033772064,0,Medium
85569.36799045523,108629.1451208276,312620.953679719,Florida,121818.09155905184,0.6570293087131346,-0.6852004521284133,0,Medium
86946.59460265296,117239.53028203764,312404.043900542,Florida,126947.26513169247,0.7380459011118323,-0.3977424998795856,0,Medium
96318.5919048698,109855.50236074765,273953.6733681008,Florida,129863.98686782658,0.6189251375529559,-0.5354664795695899,0,High
90268.97817846574,112743.93585524302,314505.1989005029,Florida,126340.63103734577,0.7698221770137058,-0.5501044150529533,0,Medium
93840.6282865768,126535.4434790584,285430.3607928652,Florida,127725.99727588812,0.7615694914512366,-0.013479160109184833,0,High
92010.80560097974,115709.22812431704,317458.44019615016,Florida,126160.21677780528,0.8342912873136232,-0.45811669982634035,0,Medium
94218.67334568528,120298.61398844385,289538.0830718806,Florida,121138.41796806351,0.7462578237371694,-0.23104169359812962,0,Medium
86956.23648036868,102950.36431753152,325240.4664106823,Florida,120154.2281805059,0.7086000150284418,-0.9057863183817043,0,Medium
90734.26718818434,112595.61975606727,299452.68409368244,Florida,127308.07648571864,0.6925518945354779,-0.5152856547107444,0,Medium
95696.65029033124,110847.22072562356,292455.29596601386,Florida,125320.46088121989,0.7188296009051035,-0.5514245505972883,0,Medium
90608.39866020464,123351.89558398226,302159.57853577094,Florida,127006.63173517158,0.7814704458334859,-0.16532044360192089,0,Medium
94790.2032934048,120875.011103506,297589.0109177891,Florida,119432.39752970112,0.8038913742733346,-0.23256609328839337,0,Medium
86419.8,153514.21,0.1,New York,122776.96,-0.7469404584835968,1.6241594882047472,1,Medium
88146.84764264365,148514.58305107467,0.0,New York,124936.719750284,-0.7552621365300453,1.459407262304086,1,Medium
91770.40876883402,153677.48446490453,0.4088330125989637,New York,129046.74328506648,-0.6623119134092958,1.633456126102238,1,High
87460.09208103831,173483.97639718716,0.6655096456315441,New York,116291.5270344891,-0.5898507917752147,2.2879718744667246,1,Medium
89674.98161137648,156439.87141700776,1.3897527540827457,New York,125256.49479512851,-0.6755128470787894,1.7236556390876383,1,Medium
85821.53307776595,144116.85117258222,0.0,New York,119644.2305264309,-0.8225589401526172,1.311703914266258,1,Medium
83911.36397862829,158031.96743888452,1.7699045043514063,New York,124230.65711890646,-0.7541994310075486,1.772341921086198,1,Medium
81252.4012477766,156926.85136878534,1.2966314866456512,New York,120530.94126243086,-0.8034796390918338,1.7337234984840941,1,Medium
85840.71316297799,153626.95233050894,0.0,New York,125164.77702684492,-0.7551801535543557,1.6274836412395726,1,Medium
85897.18425934727,156734.41958478783,0.0,New York,121165.66599278574,-0.732380605164633,1.7307024215705271,1,Medium
89541.20262336022,150652.45065974112,1.8269638512334048,New York,121304.9765207273,-0.7184191242788246,1.5313966652173872,1,Medium
87390.66045312665,160672.507240412,0.0,New York,116291.35740771367,-0.6813034662183323,1.8625414890796481,1,Medium
79827.45432130576,163205.4400598091,0.0,New York,132199.5979410556,-0.781431450678816,1.941163863469041,1,High
83981.69176867741,154930.77237573816,1.6421099525678755,New York,130166.01958857392,-0.7749772500373762,1.6694235907182633,1,High
95327.53633961012,162789.27936400918,1.1240625258114625,New York,124959.41972622988,-0.5425428804912018,1.9385719777874404,1,Medium
89783.09042650528,149283.46800972705,0.0,New York,122764.53083132302,-0.7243116779598913,1.4861220713069359,1,Medium
85684.43394791601,150035.3627028841,0.7963874474567153,New York,126295.6440814136,-0.7829471577795392,1.5081160566495821,1,Medium
86801.80527159822,164855.30315722173,0.0,New York,122063.65240943176,-0.6609868552533359,2.000997124638016,1,Medium
83322.41792089849,139187.21528969784,0.0173193141573007,New York,122328.5263309938,-0.8963189095517987,1.146213694918531,1,Medium
92959.4012060518,158356.1378706598,0.0,New York,129606.1554655933,-0.6107637265536278,1.7896648387151424,1,High
76253.96,113867.4,298664.56999999995,California,118474.13,0.4712432661260539,-0.481485413966752,0,Medium
80909.39272886213,117181.4976019971,295282.43120025884,California,115064.06813423966,0.5484911985254136,-0.35921999526768017,0,Medium
74834.84796928745,120066.04872896522,326807.5279344924,California,123959.16303170536,0.6489101961388644,-0.3503744453157842,0,Medium
74390.12478725432,107493.00369383534,300768.45651763235,California,112188.70054121569,0.4088720341091018,-0.6999938425630572,0,Medium
77486.10089753689,113027.04386324476,291705.1404282608,California,112806.19824491705,0.44594064464939215,-0.4902760962875776,0,Medium
78212.16209911816,110834.53702049406,281193.9345663413,California,108265.46699448748,0.38350664249283384,-0.5350308803633781,0,Medium
76149.05397654326,123957.48407293162,323472.5334485738,California,116849.50756024054,0.6783651695939172,-0.21148351180913466,0,Medium
73957.90728188277,116536.30528630986,283755.4521055283,California,119546.76598316476,0.37155970799988003,-0.35550171232023225,0,Medium
79174.79274523676,120852.7848088662,297168.94629071833,California,117750.2278893184,0.5577878943555243,-0.2435168571853428,0,Medium
72906.47754743844,109159.66419872009,295282.50895680767,California,119779.82926436167,0.36705560915950447,-0.6313684282867196,0,Medium
79737.18227727026,109294.60505756504,320955.2294796105,California,117510.49601732045,0.6169577878533086,-0.6891485894314472,0,Medium
76172.49295957231,109613.24744229016,262462.8362544447,California,121616.22527643142,0.23918624382914483,-0.5280227457939081,0,Medium
79063.32325275653,112265.69812612988,299664.95768769784,California,120307.8934985112,0.5093229758036577,-0.5352507583773486,0,Medium
70296.4445365404,110855.30735837691,310525.505950272,California,114016.10455465464,0.42283612827432876,-0.6168633836027623,0,Medium
77373.20774085585,106143.87785101125,305629.8755069308,California,118347.45219178686,0.47285726623009283,-0.7553548680798806,0,Medium
70095.9501557607,120498.69209848582,287694.7461294994,California,115594.31142333023,0.3611056173280668,-0.23704829115041526,0,Medium
77018.66977714402,120407.01742611696,283495.07066190994,California,118693.35399647808,0.44516883465816387,-0.22408266090871792,0,Medium
77888.90781317739,117813.50667122376,301299.41206185013,California,117169.63088236473,0.5391972393979918,-0.3561754027063575,0,Medium
73098.60842091308,114357.84899941972,282654.07315025467,California,108090.99629128692,0.33667959317896756,-0.42557263442394416,0,Medium
77918.43069219234,119013.83550619493,263378.36000999215,California,114885.3209967561,0.3378094405143391,-0.21702503343978322,0,Medium
78389.57,153773.53,299737.39,New York,111313.12,0.7919891757806281,0.8422645475834525,0,Medium
80816.33181419327,169592.9470668288,300049.0225833525,New York,108882.03163727824,0.9431599441778541,1.3684621069914833,0,Medium
77672.71133136307,164344.5100143088,290056.409145786,New York,108644.30332782098,0.8016759574477512,1.2180796513297176,0,Medium
76497.46714379326,146443.69473290353,301575.83401733777,New York,116738.56084627112,0.720965566529628,0.59270691242403,0,Medium
79655.8722647739,151833.26555850892,295364.05259413336,New York,106093.01061785956,0.7738040896205696,0.7902079548847268,0,Medium
81850.89978466809,153175.0649725018,297032.56108764606,New York,121976.1629761727,0.8267669961884229,0.831982148298563,0,Medium
79560.52560115178,147993.25182022282,293347.62434533384,New York,115148.2322512391,0.7340476558658949,0.6679169653355234,0,Medium
78833.53093878894,142715.07590764374,313513.7540831026,New York,109081.92391687325,0.7973200079041475,0.4393446646582367,0,Medium
85731.92035798248,162077.67018173067,293033.4351252697,New York,115590.93783987351,0.9279299616486668,1.1408581316316364,0,Medium
78655.5282146187,160330.23091573085,307002.01747515966,New York,108486.80200300606,0.882676672051206,1.0411424979081791,0,Medium
75867.19026855311,161692.56553405707,294720.15578590013,New York,109965.17890519983,0.7806681303770702,1.1165092918638275,0,Medium
74645.98758537567,157030.4461810504,330648.18180519505,New York,107748.20741834992,0.9279931265306317,0.8667706599769077,0,Medium
78484.49763971056,164631.63699723955,298543.81486260204,New York,112823.76748121686,0.8634381545659935,1.2059819449378182,0,Medium
74225.54140788916,157066.64471308366,296932.6833227034,New York,114604.86043890136,0.7346986605332826,0.9559324001216873,0,Medium
83043.50410030794,173683.84711964295,308424.2767248228,New York,112401.08213449804,1.0532115945363771,1.4839808252298807,0,Medium
79151.45509076989,151058.14862387435,304810.2031898188,New York,110326.65842155076,0.8128568911014523,0.7393769164448492,0,Medium
79049.84917457777,163904.11120848684,284652.4679279588,New York,115119.62317181156,0.7900834773139449,1.2186017345116178,0,Medium
83551.97418846466,152865.7392911341,267937.4275306225,New York,109283.36314635756,0.6897584691869808,0.899112559952537,0,Medium
83473.11223986352,153597.70486680206,284760.9778535375,New York,109627.47785861,0.7869965843024068,0.8793163504403735,0,Medium
81684.36212055404,157977.1875375911,296156.5458103828,New York,110088.14890686226,0.853182142229565,0.9936006945479801,0,Medium
73994.66,122782.85,303319.36,Florida,110352.35,0.524697019436613,-0.19928649997132447,0,Medium
72545.25944796366,117120.0424339124,327818.0960144715,Florida,109285.2853630828,0.5980152494273079,-0.4524955553921451,0,Medium
78497.82154572928,132122.42603028932,318459.7111353632,Florida,108923.44052551486,0.7447981627163157,0.07444343217616194,0,Medium
75488.35353831133,122634.30972449224,289613.8464986264,Florida,111426.16426946872,0.4709399960024333,-0.1672565019934062,0,Medium
69632.52757633297,130074.1830100784,296272.98893692606,Florida,111018.30322252278,0.4689925284699594,0.05809582780220567,0,Medium
75042.74948685903,121193.39547247192,312217.1394189724,Florida,108780.14796404335,0.5791853017506703,-0.2745958623924106,0,Medium
77218.22736421338,114519.68894086078,305236.0286592543,Florida,116771.3111458769,0.5273339187989754,-0.4763323164588794,0,Medium
70293.70118742305,118622.07704728964,311113.2700028759,Florida,110946.86814962668,0.4808361000129601,-0.36052244821464674,0,Medium
75291.89774907567,125786.03950114256,312945.5254811208,Florida,114026.08956063494,0.6195062424090144,-0.12383172574942221,0,Medium
75510.8796090541,121301.734879081,313519.5912300821,Florida,116642.04308714705,0.5944763623094391,-0.27406922585103877,0,Medium
73503.95055159477,116800.07572820102,320109.3100038248,Florida,109953.81966985956,0.5679610661732577,-0.44224398590647945,0,Medium
65956.36278251685,127985.29243361544,295200.5898623248,Florida,110052.63318633568,0.39095879421020674,-0.0111177514347915,0,Medium
75222.8985843571,123952.35468036808,314078.8835562725,Florida,108910.64166843942,0.6117816212009815,-0.18773296242248666,0,Medium
75893.0144540034,121189.45596091078,314524.13611120445,Florida,112389.56743923284,0.6052174433549719,-0.2801502272861151,0,Medium
70533.78656456845,129449.84896365007,295190.9555422306,Florida,113027.48230928452,0.47264828805647063,0.04085152270781061,0,Medium
75353.52499387228,134067.7215330192,299930.2820622599,Florida,109195.91211961658,0.6066984144227263,0.1852641450879777,0,Medium
73922.81264325016,120921.58611006134,315451.2532867123,Florida,105001.43978087278,0.577732690923261,-0.2928987806245136,0,Medium
70096.3163823644,116227.45570250902,317731.69453002827,Florida,116015.45616817524,0.497572824299588,-0.4575010391135202,0,Medium
73608.22577935271,121746.42938424098,304381.7688641053,Florida,114198.83003320477,0.5172500892340248,-0.23676023468483198,0,Medium
70563.7010067817,124246.2311525889,318109.17604695616,Florida,112011.25757672483,0.5635185621701533,-0.19190162152086632,0,Medium
67532.63,105751.13,304768.83,Florida,108734.09,0.3117880949239506,-0.7732701458878498,0,Medium
68172.77725842825,111044.217773553,263575.7828422203,Florida,110945.33468007956,0.1306480891461755,-0.4892188866688273,0,Medium
65324.057444967926,96071.55512711282,312558.76090750936,Florida,113214.99535637052,0.2522610130284523,-1.1166564363322289,2,Medium
67068.51701587993,110789.50800574746,329337.4379160819,Florida,113023.37079614926,0.47634625302982403,-0.6706346842946114,0,Medium
73070.18588875813,109675.17103924588,305918.32109353406,Florida,103508.4411569675,0.4322333126251517,-0.6419770397246193,0,Medium
66701.76765161204,101292.415983833,337850.6136004415,Florida,108160.34648723777,0.4508519176473931,-1.0085210592362566,0,Medium
67948.64723153992,108667.14008473772,305433.2633283035,Florida,114263.38497154372,0.3425315308761077,-0.6778873186089404,0,Medium
65430.17255171256,106780.12791488814,293454.7354143696,Florida,104428.14660388706,0.2234961821957942,-0.7110078525585098,0,Medium
65466.91121692285,105555.29584302747,298226.93316587387,Florida,106475.39704569524,0.24189719148077915,-0.7641428111270809,0,Medium
62784.01415316558,105311.70458926092,281839.2366064705,Florida,111213.40980682586,0.10743475597364409,-0.7312727757089541,0,Medium
67810.99866661086,98044.24409491946,300056.9655681067,Florida,106280.5387310131,0.23563778297027546,-1.0166265148753597,0,Medium
68610.36470587848,112838.8374687976,276194.1240188928,Florida,109109.30768127088,0.2201161825519621,-0.46234854196772374,0,Medium
66991.92055830662,109300.87858494616,308017.6143473973,Florida,106281.14897016414,0.3464087930065624,-0.664303883566171,0,Medium
66455.30243062913,101542.09830669063,321165.5018351172,Florida,108803.6090817423,0.3562302105476796,-0.9567290957791243,0,Medium
73952.25035702021,105430.38251961922,293973.8149242308,Florida,103796.31928998024,0.34980808217776255,-0.7510088730445503,0,Medium
61444.09177025438,97374.9216976777,308839.42384452943,Florida,110393.56257383408,0.1802948250867137,-1.0664543829089457,2,Medium
62193.53166801119,110483.6956553422,297407.73242299346,Florida,109212.93213729824,0.221048105046118,-0.6007309212469888,0,Medium
72976.50495831706,110493.21855406035,300676.8414309299,Florida,105827.0007306318,0.407471989829121,-0.6011613416261941,0,Medium
60266.74233368633,101948.56619234318,301551.5342067432,Florida,105513.88797345756,0.15376760342027512,-0.8963685526663541,2,Medium
67089.42359032166,106157.48867327588,301342.3752752925,Florida,106613.76682629528,0.2887363100659998,-0.7511286348939293,0,Medium
77044.11,99281.44,140574.91,New York,108552.14,-0.49609680909000287,-0.5513477838744346,2,Medium
77693.80245495093,101475.26520418932,132910.77239121945,New York,113146.93187650252,-0.5129930268567598,-0.4579710056948868,2,Medium
76664.32825457984,99375.01088547109,145552.76894049963,New York,109311.62330393522,-0.47375397409732506,-0.5615476891298818,2,Medium
80715.78818341209,100706.74502900176,136270.2435589642,New York,109729.39943836,-0.4526355556419881,-0.49009390297919747,2,Medium
72638.2416136652,99820.33819577348,140341.3448527927,New York,107874.39409318974,-0.5623272912675087,-0.5360349829078224,2,Medium
